,url,keyword,comment
566,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Where is the stadium located!?
567,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Gotta at least call it the Shield....right? Ok, it's still the Ralph then 😂😂"
568,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Smh 🤦🏽‍♂️ 
569,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Terrible 
570,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,It’s all about money. Not a big deal ppl. Gotta get them frogskins to stay in the game. 
571,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Pilot Field 
572,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Aubree Dixon
573,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Still the Ralph 
574,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Nah!
575,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Garbage
576,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,April fools!
577,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Well that's just dumb
578,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,🤢
579,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,NOPE.
580,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
581,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday Terry. Wishing you a great one and many more!
582,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Terry have a wonderful birthday! 
583,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
584,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,HAPPY BIRTHDAY TO THE BUFFALO BILLS OWNER. TALKING PROUD TALKING PROUD!!
585,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
586,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday Terry. In hope you have a great day.
587,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
588,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Happy birthday from San Diego. Wishing you a splendid day, may all your birthday wishes come true. "
589,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Happy Birthday Terry and thank you for all that you do for your team, their families and our community! "
590,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday! Now get us a real hockey team!
591,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
592,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday Mr. Pegula. Hope that Lombardi is in all of our futures! Go Bills! 
593,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday Terry.  Sto   lat....STO   LAT and 100 MORE!
594,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday and thank you for everything you have done for Buffalo and all of western New York. 
595,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Happy Birthday Terry, I am sure as you blew out the candles on your cake, you wished for more puck between the posts! Good luck!"
596,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
597,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday and thank you for keeping the Bills in Buffalo.
598,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy birthday. Can someone who represents the Bill's mafia you now own contact me about a business proposal
599,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday Mr Pegula...you can be proud of the guys in the photos with you in this post! All of them. Nice season I loved it! Go Bills!
600,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday. Thank you for all you do  and for having faith in Buffalo and all of WNY.  Have a Fabulous Birthday 
601,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Happy Birthday, and please keep track of your lucky socks for this upcoming season."
602,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday and thanks for keeping our football team in Buffalo. We had the best year in almost 23
603,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Happy Birthday Sir, thank you for saving our team. Hope our guys get you a championship."
604,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,From one Penn Stater to another Happy Birthday Terry!!
605,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday! We the fans are lucky to have you as the owners of our favorite teams. Some just don’t get how much greatness you have brought to our community!
606,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Today is my Birthday as well! Happy Birthday to Terry and very cool I share this day with you!
607,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
608,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday to you! 🎊🎁🎉🎂🏈🏈🏈
609,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,happy birthday sir and thank you for all you do for buffalo.  I am a fan for 42 years and you make buffalo proud
610,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy birthday Mr.Pegula Thank you for all you do for our teams and community.
611,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday.    Thanks for keeping our Bills in NY !!!!
612,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy birthday sir thank you for all you and Kim have done for us
613,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
614,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Happy Birthday, Terry! Thanks for bringing our Buffalo Bills back to us as we remembered them."
615,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy birthday Terry. You've made us so happy. Go Bills
616,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday and thank you for Believing in us 🤘
617,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy birthday from your friends in Scranton PA. GO BILLS
618,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy birthday Terry. Thanks for building the Bills to a respectable team but don’t forget the Sabres. We want a winning hockey team in Buffalo too!!
619,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Happy Birthday, sell the Sabres!!!"
620,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,TY for your Families dedication to Buffalo and the surrounding areas. You've helped transform us into a vibrant hometown and helped lead us back to the glory days.
621,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday Terry Pegula Thank You for keeping our Buffalo Bills in Buffalo and let's go win the Super Bowl!!! I am ready No One Circles The Wagons Like The Buffalo Bills
622,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Spend some money to buy some good players for the Sabres, especially goalies!"
623,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday. When are you going to make the Bills contenders?
624,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Who's the best owner of the Buffalo Bills there ever was I hate to say he was better than the other one
625,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
626,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Maybe the Sabres could come through for him!
627,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
628,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
629,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday Mr. Pegula! Hope you can figure out the winning formula for the Sabres soon and keep the Bills winning!! Is that to much to ask LOL?
630,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Happy Birthday, Terry!!  Thank you for all you and Kim do for the Bills!!"
631,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Have a Happy blessed and safe birthday. You're the best with an awesome family.
632,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy birthday terry you y a great day and thank you for everything
633,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday Terry! I'm so happy to have you as the owner of my all time favorite team.
634,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday pegs!  We share the same birthday!  It’s a great day!  
635,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
636,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday and thank you for bringing our team back to us and happy. 
637,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Happy Birthday Terry, thank you for being such a  tremendous leader for our region."
638,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Happy Birthday. Congrats, Best Wishes, xoxoxo, and You're the Best!"
639,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Happy Birthday Terry!! Thank you for everything!!
640,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
641,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Great addition let's draft the best player available
642,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Nice, we need some speed at RB and Breida fits the bill perfectly. We saw Moss get banged up a couple times last year and Singletary is a good rotational guy but not really someone who can carry a full load week in and week out. Now there’s 3 guys who are more or less interchangeable. Anything to take some pressure off Allen and the passing game is a welcome addition, especially late in the season."
643,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
644,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
645,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,I’d like to see Williams more as well. Having a bruiser would have helped a lot last season with our running attack. 
646,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Listen, folks - give Breida a chance!  I am a Georgia Southern alum like him and watched him repeatedly tear it up when in the right scheme!  Go Eagles 🦅, and go Bills 💙!"
647,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Great speed,good pickup Beane went to Nature Coast High School SpringHill Florida "
648,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
649,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
650,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
651,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,It seems the bills are addressing the run game. I wouldn't be surprised if by the beginning of next season they have 5 guys fighting for the top back position.
652,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Great addition in my opinion. This gives them 3 different type backs to use the 15% of the time they run the ball. Breida is dynamic but he's not rugged enough to be a full time back.
653,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,The dudes real fast... can take it to the house on any given play. Great pickup Beane!! Another toy for Daboll !!!
654,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
655,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,i said it last year all the bills need is a reliable back and there in it to win it all this is huge for the bilsl mafia
656,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Literally ECSTATIC about this signing. He’s the speed running back we need to compliment moss’ downhill style and Devin’s shiftiness. Our backfield is now more than capable LFG 
657,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Stop wasting valuable revenue and work on acquiring a Derrick Henry type RB.  Bills need a game changer at the RB position ... not a 1-yard run and a cloud of dust wannabe.
658,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Might be the back we have been looking for ?  We need to keep defenses honest and it would appear on paper that this young man might be a good solution.
659,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Homerun hitter finally. He's a juke and sprint back which the Bills haven't had in a long time.  https://youtu.be/wfD1-aLkQ1Q
660,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
661,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Instant starter, Singletary can now slot in where he would best, as the #2 back"
662,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"WHO?  No no no, not the guy. same old, same old, small scat back, Not the every down guy.    Najee Harris, Alabama Crimson Tide, that is what we need. Derrick Henry 2.0  Get him. Everytime he gets another 5 yards after initial tackle. Gimme this load 6'2"" 230. https://www.youtube.com/watch?v=xoqhCRpi9Ww"
663,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"A guy in the mix with game break speed. Not sure if they will suit up 3 RBs most weeks though. Oh well, go Bills!"
664,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Like our kicker, a GA Southern alum. He can take to the house from anywhere. Another weapon. This is fun "
665,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
666,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"One too many RB they not all getting game time here ,think beane must have ideas for either singleterry or moss I like both ! Must have eyes on a big pass rusher and TE in draft"
667,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"I like this signing because we have no backs on the active roster that challenge a defense outside the tackles. I was kind of hoping for Tevin Coleman simply because his bigger and runs a solid 4.4 (40) he is also a  receiving threat out of the backfield, but has been injury prone the past two seasons. Anyhow, the Jets signed him today for a deal worth ""up to"" 2 mil...I still think Zak is the starter and should show significant improvement with a  returning O-line that really never played more than 7-8 games together. This signing should help keep defenses honest on the edges."
668,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,There goes the tiny chance Wade had on this team.
669,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Just hope he can do well. After really could be bringing it to the next level. Great add. Hope he can be signed long term
670,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,I guess we will see only 6 tds in his career not many carries hopeful still got something left. San fan used him right.
671,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
672,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Trust the process... these low risk, one years deals are smart moves and filling “holes” and “needs”. I really like what they are doing moving forward. With the Sabres sucking rump can’t wait for football to start again !!"
673,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,In the three years he was at San Francisco .. Breida finished in the top 10 in the NFL in yards per attempt.  And remember while in San Fran he battled Tevin Coleman Alfred Morris and Raheem mostert for playing time. Not bad for an undrafted player.  He tore it up at Georgia Southern for two seasons then in his last year a new head coach totally changed the run offense
674,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Love it! We finally got a back that runs a sub 4.4, 40 yard dash! "
675,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
676,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"We need to commit a little more to running ball to create balance,u can’t drop back 40x in a row w no threat to run no matter what,ask Marino how that worked out for him in his career modern day or not"
677,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Nice RB sign. Breida does alright when given the chance. He will definitely adds that running threat the Bills need.
678,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"I wonder what the strategy is with all these one year contracts. Either way, I trust the process!"
679,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,He averaged 5.0 yards per carry in 3 seasons in San Fran. He averaged 4.4 yards per carry last season in Miami. This is a great signing 
680,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,I still like our mock draft of taking Harris from Bama. That would immediately make us a better team an honestly im still pissed about last year us taking Epenesza instead 0f JK Dobbins.
681,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,I wonder what team the Bills will beat in the Super Bowl next season. 
682,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,With this signing I am 100% okay with trading back in this year's draft for more picks. Awesome addition at a cheap price most likely
683,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,He was great in sf. Not sure why dolphins never used him.  Worth a flyer
684,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Another low risk HIGH reward player 💪🏾
685,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Second season with the Bills on Madden 21 and I signed both Hollister and Breida 🤯 I feel like I'm predicting the future lol  Breida has the second highest speed rating for a runningback in the game and can be like a cheat code if you can get an angle on the defenders. It's just a game but I'm still interested to see how he dose for us in real life.
686,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,can he ice skate? askin for a friend 
687,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
688,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,This signing is smart if you see the way the bills play it's rough almost street ball why risk sometime like diggs in easy games or when we are ahead
689,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,We have to have 4 rbs anyway why not have best back you can get no more yelodon
690,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,As long as he’s not the next yeldon and is just inactive 3/4 of the time maybe there cutting Singletary
691,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,All the one year contracts make me think that next year is super bowl or bust?  Should we worry? 
692,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,How’s he considered a veteran addition when he has been in the league 3 years?
693,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
694,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
695,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"I like Breida , and if he can do here what he did in San Francisco , then I'm all for it , he likes to prove himself , and he breaks through DLs , question though , do we still have Freeman?"
696,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
697,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,He’s not that type of back like Henry he runs different did u ever even see him play?
698,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Every time he gets the ball I’m going to picture him in a dolphins uniform and wished it was wade or Williams or moss or singletary. 
699,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,The Bills signed Matt Brieda?
700,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,I live outside of DC. That will be a fun game to watch with the Bills Backers here!
701,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
702,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Beat The Redskins!
703,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"This gets rid of a preseason game, people. All for it! "
704,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,And keep allowing brady to pay off refs for a few more years
705,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,I don't like this.  Just another game to get people hurt.  Only people this works for is the Owners.
706,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Bill at home with Washington!!!
707,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Not gonna lie, missed opportunity here. Instead of a pic of the commish, a pic of Josh Allen, #17 !"
708,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,At least it’s a win for us 
709,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Let's play the Pats 3 times
710,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,More injuries
711,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,PuertoRican Prince guess we got a date this year after all!
712,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Todd Doeing
713,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,another game i won't watch ........lol
714,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Michael Bartz Brian Bartz Tom Bartz Let the games begin!! Go Bills!!
715,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,All the Copays going to good use. 
716,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,It's good to know that a price gouging insurance company is putting our hard earned money to good use. Paying for naming rights.
717,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Why would anyone want to sit so far away from a game?  and pay to do it?
718,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Is this to commemorate the marijuana legalization?
719,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,I read Hallmark Stadium 😒 and I’m a Bill’s fan 
720,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Wait to see how much your rates go up
721,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,I still call it the Ralph. 
722,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
723,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Terrible. The Ralph forever!
724,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,It will always be called The Ralph.
725,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Why do they keep doing this?  I know it's about money, but it's hard to establish a tradition when they keep doing this."
726,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Highmark? Like the Plan 2014 high water mark?
727,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,this is gross.
728,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Let’s call it the Orenthal James Simpson stadium 
729,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Seems to have a new name every year 
730,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,It'll always be Bills' Stadiium to me!
731,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,It’s odd that an insurance company can afford to name a stadium. 
732,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"With the marijuana bill passing soon, Highmark Stadium could mean more than one thing😂🤣"
733,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Ralph!
734,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
735,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,The Ralph For Ev verr
736,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,the ralph.
737,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Derek Lee lol ew
738,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,New name same team blowing it Lol 
739,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,What a stupid name
740,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Concrete Pit
741,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Should be illegal. F insurance companies
742,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Why a company out of Pittsburgh?
743,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Yawn. 
744,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"""Bills backup QB is better than the Patriots starter"". Love this and agree 💯. It's been a long wait. Love this squad and what we're doing."
745,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,They've built something special. You can tell with the number of players willing to restructure their contracts or take a smaller contract to be here.
746,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"They are surely on their way, can't wait to see what they bring to the field this season !! Go BILLS"
747,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Well after this past season I think it is only fair to pay star. When he played we were one of the best defenses in the leauge, without him we got gashed on the inside "
748,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
749,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"You don't have to tell me this. It' the no believers that need to open their eyes and mind. Our squad will be extremely dangerous, just like back in the old days. BILL - LIEVE DAT! Go Bills. Lead The Charge!"
750,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Not very. Gotta learn to play with the big boys. Gotta figure out a way to win big games. Until then it's same old.
751,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,We won 13 thank you very much. Plus 2 more in the Playoffs.
752,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,It’s a great well built team. Def their turn to shine and win it all. 
753,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
754,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Same coaches for 5 straight years and our players wanting to resign...... when was the last time you could say that?   
755,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
756,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,We won 13* games last year
757,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"room for improvement in the runnning game on offense, and in the secondary on defense."
758,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,About time people are giving us the respect we deserve go bills!!!!
759,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Been waiting since the 1960’s.  Hope you guys come through soon.  Otherwise, I am formally requesting 6 present or past Bills players  at my funeral so I can be let down for my last time."
760,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Yeah, baby. We are Back!!!! Go Bills!!!!!! "
761,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,It is all happening!!! 
762,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Hyped!!!!   Is it September yet?!?  😍🦬
763,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,We won 13 last year
